date,LAT,LON
2021/3/12 10:00,48.95017373,-125.555576
2021/3/12 11:00,48.95016023,-125.5552691
2021/3/12 12:00,48.95014614,-125.5549489
2021/3/12 13:00,48.95013158,-125.5546179
2021/3/12 14:00,48.95011667,-125.5542789
2021/3/12 15:00,48.95010152,-125.5539345
2021/3/12 16:00,48.95008626,-125.5535876
2021/3/12 17:00,48.95007101,-125.5532408
2021/3/12 18:00,48.95005587,-125.5528968
2021/3/12 19:00,48.95004098,-125.5525583
2021/3/12 20:00,48.95002646,-125.5522281
2021/3/12 21:00,48.95001241,-125.5519088
2021/3/12 22:00,48.94999896,-125.5516031
2021/3/12 23:00,48.94998623,-125.5513137
2021/3/13 0:00,48.94997434,-125.5510435
2021/3/13 1:00,48.94996341,-125.550795
2021/3/13 2:00,48.94995356,-125.5505709
2021/3/13 3:00,48.94994489,-125.5503741
2021/3/13 4:00,48.94993755,-125.5502071
2021/3/13 5:00,48.94993164,-125.5500727
2021/3/13 6:00,48.94992728,-125.5499736
2021/3/13 7:00,48.94992459,-125.5499126
2021/3/13 8:00,48.9499237,-125.5498922
2021/3/13 9:00,48.94992471,-125.5499153
2021/3/13 10:00,48.94992775,-125.5499845
2021/3/13 11:00,48.94993294,-125.5501025
2021/3/13 12:00,48.9499404,-125.5502721
2021/3/13 13:00,48.94995025,-125.5504959
2021/3/13 14:00,48.9499626,-125.5507767
2021/3/13 15:00,48.94997758,-125.5511171
2021/3/13 16:00,48.9499953,-125.55152
2021/3/13 17:00,48.95001588,-125.5519879
2021/3/13 18:00,48.95003944,-125.5525236
2021/3/13 19:00,48.95006611,-125.5531298
2021/3/13 20:00,48.950096,-125.5538092
2021/3/13 21:00,48.95012922,-125.5545645
2021/3/13 22:00,48.95016591,-125.5553984
2021/3/13 23:00,48.95020617,-125.5563136
2021/3/14 0:00,48.95025012,-125.5573129
2021/3/14 1:00,48.9502596,-125.557348
2021/3/14 2:00,48.95025018,-125.55732
2021/3/14 3:00,48.95025,-125.55733
2021/3/14 4:00,48.95026998,-125.557331
2021/3/14 5:00,48.95027001,-125.5573965
2021/3/14 6:00,48.95028003,-125.5573799
2021/3/14 7:00,48.95028007,-125.5573811
2021/3/14 8:00,48.95027014,-125.55739
2021/3/14 9:00,48.95028,-125.5573782
2021/3/14 10:00,48.95027009,-125.5573909
2021/3/14 11:00,48.95025843,-125.5573203
2021/3/14 12:00,48.95026087,-125.55733
2021/3/14 13:00,48.95027017,-125.5573186
2021/3/14 14:00,48.95027005,-125.5573501
2021/3/14 15:00,48.95026167,-125.5573265
2021/3/14 16:00,48.95025917,-125.5572695
2021/3/14 17:00,48.95022967,-125.5573254
2021/3/14 18:00,48.95024655,-125.5573213
2021/3/14 19:00,48.95027,-125.5573811
2021/3/14 20:00,48.95027,-125.5573791
2021/3/14 21:00,48.95027,-125.5573803
2021/3/14 22:00,48.95025946,-125.5573469
2021/3/14 23:00,48.95024112,-125.5573312
2021/3/15 0:00,48.95026162,-125.5573336
2021/3/15 1:00,48.95025936,-125.557329
2021/3/15 2:00,48.95025184,-125.5573317
2021/3/15 3:00,48.95025001,-125.5573386
2021/3/15 4:00,48.9502601,-125.5573194
2021/3/15 5:00,48.95025475,-125.5573302
2021/3/15 6:00,48.95025295,-125.5573183
2021/3/15 7:00,48.95027,-125.55738
2021/3/15 8:00,48.95027922,-125.5573899
2021/3/15 9:00,48.95027,-125.55738
2021/3/15 10:00,48.95026113,-125.55738
2021/3/15 11:00,48.95025137,-125.5573301
2021/3/15 12:00,48.95025019,-125.5573156
2021/3/15 13:00,48.95026848,-125.55732
2021/3/15 14:00,48.95025918,-125.55733
2021/3/15 15:00,48.95025861,-125.55733
2021/3/15 16:00,48.95025778,-125.5573212
2021/3/15 17:00,48.95023577,-125.5573787
2021/3/15 18:00,48.95025854,-125.5573213
2021/3/15 19:00,48.95026453,-125.5573418
2021/3/15 20:00,48.95027991,-125.5573866
2021/3/15 21:00,48.95027,-125.5573789
2021/3/15 22:00,48.95026151,-125.5573797
2021/3/15 23:00,48.95027007,-125.5573796
2021/3/16 0:00,48.95025,-125.5573295
2021/3/16 1:00,48.95024961,-125.5573275
2021/3/16 2:00,48.95026044,-125.5573299
2021/3/16 3:00,48.95024033,-125.5573072
2021/3/16 4:00,48.95026986,-125.5573295
2021/3/16 5:00,48.95025001,-125.55732
2021/3/16 6:00,48.9502502,-125.557331
2021/3/16 7:00,48.95024915,-125.55733
2021/3/16 8:00,48.95026974,-125.5573793
2021/3/16 9:00,48.95027,-125.5573799
2021/3/16 10:00,48.950258,-125.5573904
2021/3/16 11:00,48.95024637,-125.5573164
2021/3/16 12:00,48.95026028,-125.5573318
2021/3/16 13:00,48.95025934,-125.557312
2021/3/16 14:00,48.95025,-125.5573297
2021/3/16 15:00,48.95024995,-125.5573295
2021/3/16 16:00,48.95024771,-125.557332
2021/3/16 17:00,48.95025129,-125.5573509
2021/3/16 18:00,48.95024061,-125.5573295
2021/3/16 19:00,48.95027941,-125.5573468
2021/3/16 20:00,48.95026113,-125.5573369
2021/3/16 21:00,48.95027034,-125.5573776
2021/3/16 22:00,48.95027985,-125.5573898
2021/3/16 23:00,48.95027157,-125.5573692
2021/3/17 0:00,48.95025,-125.5573272
2021/3/17 1:00,48.9502499,-125.5573287
2021/3/17 2:00,48.95025925,-125.5573101
2021/3/17 3:00,48.95024835,-125.5572841
2021/3/17 4:00,48.95025932,-125.557322
2021/3/17 5:00,48.95025005,-125.5573208
2021/3/17 6:00,48.95024998,-125.5573207
2021/3/17 7:00,48.95025898,-125.5573215
2021/3/17 8:00,48.95024969,-125.5573296
2021/3/17 9:00,48.95024661,-125.5573257
2021/3/17 10:00,48.95025754,-125.5573902
2021/3/17 11:00,48.95025732,-125.5573789
2021/3/17 12:00,48.9502505,-125.5572995
2021/3/17 13:00,48.9502586,-125.5573508
2021/3/17 14:00,48.95024999,-125.5573102
2021/3/17 15:00,48.95025002,-125.5573207
2021/3/17 16:00,48.95022094,-125.5573257
2021/3/17 17:00,48.95023902,-125.5573512
2021/3/17 18:00,48.95025099,-125.5573495
2021/3/17 19:00,48.95025002,-125.5573208
2021/3/17 20:00,48.95025186,-125.5573432
2021/3/17 21:00,48.95026138,-125.5573515
2021/3/17 22:00,48.95027163,-125.5573799
2021/3/17 23:00,48.95047496,-125.5572487
2021/3/18 0:00,48.95119215,-125.5569649
2021/3/18 1:00,48.95188701,-125.5569392
2021/3/18 2:00,48.95255904,-125.557156
2021/3/18 3:00,48.95320776,-125.5575995
2021/3/18 4:00,48.95383267,-125.558254
2021/3/18 5:00,48.95443327,-125.5591037
2021/3/18 6:00,48.95500908,-125.560133
2021/3/18 7:00,48.95555959,-125.5613262
2021/3/18 8:00,48.95608432,-125.5626675
2021/3/18 9:00,48.95658278,-125.5641412
2021/3/18 10:00,48.95705446,-125.5657316
2021/3/18 11:00,48.95749889,-125.567423
2021/3/18 12:00,48.95791555,-125.5691997
2021/3/18 13:00,48.95830396,-125.5710459
2021/3/18 14:00,48.95866363,-125.572946
2021/3/18 15:00,48.95899407,-125.5748842
2021/3/18 16:00,48.95929477,-125.5768448
2021/3/18 17:00,48.95956525,-125.5788121
2021/3/18 18:00,48.95980501,-125.5807704
2021/3/18 19:00,48.96001356,-125.5827039
2021/3/18 20:00,48.9601904,-125.584597
2021/3/18 21:00,48.96033505,-125.5864339
2021/3/18 22:00,48.96044701,-125.5881989
2021/3/18 23:00,48.96052579,-125.5898764
2021/3/19 0:00,48.96057089,-125.5914505
2021/3/19 1:00,48.96058181,-125.5929056
2021/3/19 2:00,48.96055808,-125.5942259
2021/3/19 3:00,48.96049918,-125.5953958
2021/3/19 4:00,48.96040464,-125.5963995
2021/3/19 5:00,48.96027395,-125.5972213
2021/3/19 6:00,48.96010663,-125.5978454
2021/3/19 7:00,48.95990217,-125.5982563
2021/3/19 8:00,48.95966009,-125.5984381
2021/3/19 9:00,48.95937989,-125.5983752
2021/3/19 10:00,48.95906109,-125.5980518
2021/3/19 11:00,48.95870318,-125.5974522
2021/3/19 12:00,48.95830567,-125.5965607
2021/3/19 13:00,48.95786807,-125.5953616
2021/3/19 14:00,48.95738989,-125.5938391
2021/3/19 15:00,48.95687063,-125.5919776
2021/3/19 16:00,48.95630979,-125.5897613
2021/3/19 17:00,48.9557069,-125.5871746
2021/3/19 18:00,48.95506145,-125.5842016
2021/3/19 19:00,48.95437294,-125.5808268
2021/3/19 20:00,48.9536409,-125.5770343
2021/3/19 21:00,48.95286481,-125.5728084
2021/3/19 22:00,48.9520442,-125.5681335
2021/3/19 23:00,48.95117856,-125.5629939
2021/3/20 0:00,48.95026743,-125.5573739
2021/3/20 1:00,48.95025209,-125.5573327
2021/3/20 2:00,48.95028166,-125.5573965
2021/3/20 3:00,48.95028028,-125.5573762
2021/3/20 4:00,48.95027005,-125.5573812
2021/3/20 5:00,48.95027,-125.5573803
2021/3/20 6:00,48.95027985,-125.5573702
2021/3/20 7:00,48.95027983,-125.5573967
2021/3/20 8:00,48.9502707,-125.5573999
2021/3/20 9:00,48.95028048,-125.5573887
2021/3/20 10:00,48.95026888,-125.5573911
2021/3/20 11:00,48.9502699,-125.5573888
2021/3/20 12:00,48.95026832,-125.5573801
2021/3/20 13:00,48.95026001,-125.5573196
2021/3/20 14:00,48.95027519,-125.5573811
2021/3/20 15:00,48.95027029,-125.5573811
2021/3/20 16:00,48.95025723,-125.5573483
2021/3/20 17:00,48.95026946,-125.5573806
2021/3/20 18:00,48.95027,-125.5573801
2021/3/20 19:00,48.95027,-125.55737
2021/3/20 20:00,48.95026059,-125.5573708
2021/3/20 21:00,48.95027,-125.557379
2021/3/20 22:00,48.95027039,-125.55738
2021/3/20 23:00,48.9502685,-125.5573695
2021/3/21 0:00,48.95026775,-125.5573641
2021/3/21 1:00,48.95027001,-125.5572959
2021/3/21 2:00,48.95024242,-125.557336
2021/3/21 3:00,48.95025229,-125.557324
2021/3/21 4:00,48.95026923,-125.557391
2021/3/21 5:00,48.95027,-125.5573626
2021/3/21 6:00,48.95026964,-125.5573699
2021/3/21 7:00,48.95027,-125.5574014
2021/3/21 8:00,48.95027012,-125.5573714
2021/3/21 9:00,48.95026886,-125.55737
2021/3/21 10:00,48.95027129,-125.5573889
2021/3/21 11:00,48.95026989,-125.5573802
2021/3/21 12:00,48.95027893,-125.5573905
2021/3/21 13:00,48.95026051,-125.5573355
2021/3/21 14:00,48.95026103,-125.5573291
2021/3/21 15:00,48.95025844,-125.5573164
2021/3/21 16:00,48.95028212,-125.5573821
2021/3/21 17:00,48.95028,-125.5573807
2021/3/21 18:00,48.95026964,-125.5573821
2021/3/21 19:00,48.95029124,-125.5573803
2021/3/21 20:00,48.95027154,-125.5573983
2021/3/21 21:00,48.95029146,-125.55739
2021/3/21 22:00,48.95027979,-125.5573794
2021/3/21 23:00,48.95027,-125.55739
2021/3/22 0:00,48.95028999,-125.5573808
2021/3/22 1:00,48.95027038,-125.5573301
2021/3/22 2:00,48.95025,-125.5573501
2021/3/22 3:00,48.95027918,-125.5573793
2021/3/22 4:00,48.95027,-125.55739
2021/3/22 5:00,48.95027,-125.5573699
2021/3/22 6:00,48.95027,-125.5573818
2021/3/22 7:00,48.95027026,-125.5573906
2021/3/22 8:00,48.95027003,-125.5573912
2021/3/22 9:00,48.95027002,-125.5573799
2021/3/22 10:00,48.95027,-125.5573795
2021/3/22 11:00,48.9502617,-125.5573814
2021/3/22 12:00,48.95028902,-125.5573703
2021/3/22 13:00,48.95026979,-125.5573812
2021/3/22 14:00,48.95025113,-125.55731
2021/3/22 15:00,48.95026079,-125.5573201
2021/3/22 16:00,48.95024302,-125.5573462
2021/3/22 17:00,48.95026997,-125.5573799
2021/3/22 18:00,48.95026998,-125.5573715
2021/3/22 19:00,48.95025962,-125.5573702
2021/3/22 20:00,48.95026954,-125.5573813
2021/3/22 21:00,48.95025989,-125.55737
2021/3/22 22:00,48.95026007,-125.5573718
2021/3/22 23:00,48.95027105,-125.5573814
2021/3/23 0:00,48.95027009,-125.5573788
2021/3/23 1:00,48.95025995,-125.5573905
2021/3/23 2:00,48.95024347,-125.5573351
2021/3/23 3:00,48.950251,-125.5573106
2021/3/23 4:00,48.95025001,-125.5573199
2021/3/23 5:00,48.95027267,-125.5573864
2021/3/23 6:00,48.95026999,-125.5573801
2021/3/23 7:00,48.9502688,-125.5573897
2021/3/23 8:00,48.95027001,-125.5573893
2021/3/23 9:00,48.95026898,-125.5573806
2021/3/23 10:00,48.95026238,-125.5573886
2021/3/23 11:00,48.95027008,-125.557373
2021/3/23 12:00,48.95026899,-125.5573917
2021/3/23 13:00,48.95027069,-125.5573284
2021/3/23 14:00,48.95024987,-125.5573206
2021/3/23 15:00,48.95024977,-125.5573304
2021/3/23 16:00,48.95024119,-125.5573325
2021/3/23 17:00,48.95025004,-125.5573344
2021/3/23 18:00,48.95027002,-125.5573794
2021/3/23 19:00,48.95028089,-125.55738
2021/3/23 20:00,48.95027979,-125.557369
2021/3/23 21:00,48.95026896,-125.5573711
2021/3/23 22:00,48.95027908,-125.55736
2021/3/23 23:00,48.95028031,-125.5573586
2021/3/24 0:00,48.95029364,-125.557365
2021/3/24 1:00,48.95093139,-125.55713
2021/3/24 2:00,48.95148478,-125.5569221
2021/3/24 3:00,48.95195754,-125.5567404
2021/3/24 4:00,48.9523534,-125.5565837
2021/3/24 5:00,48.95267609,-125.5564508
2021/3/24 6:00,48.95292935,-125.5563407
2021/3/24 7:00,48.9531169,-125.5562521
2021/3/24 8:00,48.95324247,-125.5561841
2021/3/24 9:00,48.9533098,-125.5561354
2021/3/24 10:00,48.95332262,-125.556105
2021/3/24 11:00,48.95328465,-125.5560917
2021/3/24 12:00,48.95319963,-125.5560943
2021/3/24 13:00,48.95307128,-125.5561119
2021/3/24 14:00,48.95290334,-125.5561432
2021/3/24 15:00,48.95269954,-125.5561871
2021/3/24 16:00,48.95246361,-125.5562425
2021/3/24 17:00,48.95219928,-125.5563083
2021/3/24 18:00,48.95191027,-125.5563833
2021/3/24 19:00,48.95160033,-125.5564665
2021/3/24 20:00,48.95127318,-125.5565566
2021/3/24 21:00,48.95093255,-125.5566526
2021/3/24 22:00,48.95058217,-125.5567534
2021/3/24 23:00,48.95022578,-125.5568578
2021/3/25 0:00,48.94986709,-125.5569647
2021/3/25 1:00,48.94950986,-125.557073
2021/3/25 2:00,48.94915779,-125.5571816
2021/3/25 3:00,48.94881463,-125.5572893
2021/3/25 4:00,48.94848411,-125.557395
2021/3/25 5:00,48.94816995,-125.5574975
2021/3/25 6:00,48.94787589,-125.5575959
2021/3/25 7:00,48.94760565,-125.5576888
2021/3/25 8:00,48.94736297,-125.5577753
2021/3/25 9:00,48.94715158,-125.5578542
2021/3/25 10:00,48.94697521,-125.5579243
2021/3/25 11:00,48.94683759,-125.5579846
2021/3/25 12:00,48.94674245,-125.5580339
2021/3/25 13:00,48.94669352,-125.5580711
2021/3/25 14:00,48.94669452,-125.558095
2021/3/25 15:00,48.9467492,-125.5581046
2021/3/25 16:00,48.94686129,-125.5580987
2021/3/25 17:00,48.9470345,-125.5580762
2021/3/25 18:00,48.94727258,-125.558036
2021/3/25 19:00,48.94757925,-125.557977
2021/3/25 20:00,48.94795825,-125.5578979
2021/3/25 21:00,48.9484133,-125.5577978
2021/3/25 22:00,48.94894813,-125.5576754
2021/3/25 23:00,48.94956649,-125.5575297
2021/3/26 0:00,48.95027207,-125.5573595
2021/3/26 1:00,48.95027,-125.5573513
2021/3/26 2:00,48.95028432,-125.5573804
2021/3/26 3:00,48.95026998,-125.5573098
2021/3/26 4:00,48.95027013,-125.5573097
2021/3/26 5:00,48.95026,-125.55732
2021/3/26 6:00,48.95026,-125.55727
2021/3/26 7:00,48.95026103,-125.5573116
2021/3/26 8:00,48.95025917,-125.557311
2021/3/26 9:00,48.95027216,-125.557308
2021/3/26 10:00,48.95028925,-125.5573605
2021/3/26 11:00,48.95028087,-125.5573701
2021/3/26 12:00,48.95028895,-125.5573712
2021/3/26 13:00,48.95027007,-125.5573103
2021/3/26 14:00,48.95027114,-125.5572895
2021/3/26 15:00,48.95024197,-125.55731
2021/3/26 16:00,48.9502499,-125.5573009
2021/3/26 17:00,48.95025997,-125.5573195
2021/3/26 18:00,48.95025209,-125.5573094
2021/3/26 19:00,48.95025057,-125.5572906
2021/3/26 20:00,48.95024039,-125.5572879
2021/3/26 21:00,48.95026184,-125.5573101
2021/3/26 22:00,48.95026139,-125.5573638
2021/3/26 23:00,48.9502702,-125.5573612
2021/3/27 0:00,48.95027062,-125.55736
2021/3/27 1:00,48.95027999,-125.55736
2021/3/27 2:00,48.95024976,-125.5573001
2021/3/27 3:00,48.95025796,-125.557312
2021/3/27 4:00,48.95026059,-125.5573144
2021/3/27 5:00,48.95027105,-125.5573009
2021/3/27 6:00,48.95025945,-125.557291
2021/3/27 7:00,48.95026053,-125.5572927
2021/3/27 8:00,48.95025,-125.5572901
2021/3/27 9:00,48.95026649,-125.5573208
2021/3/27 10:00,48.95023937,-125.5573269
2021/3/27 11:00,48.95027816,-125.5573548
2021/3/27 12:00,48.9502913,-125.5573597
2021/3/27 13:00,48.95029325,-125.5573675
2021/3/27 14:00,48.95027658,-125.557296
2021/3/27 15:00,48.95025983,-125.5573281
2021/3/27 16:00,48.95027301,-125.5572987
2021/3/27 17:00,48.95025991,-125.5573095
2021/3/27 18:00,48.95026188,-125.5572713
2021/3/27 19:00,48.95026844,-125.5573008
2021/3/27 20:00,48.95025129,-125.5572928
2021/3/27 21:00,48.95027,-125.55732
2021/3/27 22:00,48.95025987,-125.5573085
2021/3/27 23:00,48.95026001,-125.5573108
2021/3/28 0:00,48.95027068,-125.5572917
2021/3/28 1:00,48.95028115,-125.5573693
2021/3/28 2:00,48.9502807,-125.5573851
2021/3/28 3:00,48.95027999,-125.5573196
2021/3/28 4:00,48.95026885,-125.55731
2021/3/28 5:00,48.95026975,-125.5572992
2021/3/28 6:00,48.95027112,-125.5572882
2021/3/28 7:00,48.95026004,-125.5572901
2021/3/28 8:00,48.95026064,-125.5573098
2021/3/28 9:00,48.95027903,-125.557327
2021/3/28 10:00,48.95023894,-125.5573311
2021/3/28 11:00,48.95024908,-125.5573109
2021/3/28 12:00,48.95028025,-125.557313
2021/3/28 13:00,48.95026194,-125.5573699
2021/3/28 14:00,48.95028769,-125.557351
2021/3/28 15:00,48.95020836,-125.5572635
2021/3/28 16:00,48.95027791,-125.5572812
2021/3/28 17:00,48.95025,-125.5573001
2021/3/28 18:00,48.95024058,-125.5572543
2021/3/28 19:00,48.95023928,-125.5573117
2021/3/28 20:00,48.95025,-125.55732
2021/3/28 21:00,48.95026,-125.5573089
2021/3/28 22:00,48.95024001,-125.5573177
2021/3/28 23:00,48.95024897,-125.557291
2021/3/29 0:00,48.95024031,-125.5572999
2021/3/29 1:00,48.95025001,-125.557289
2021/3/29 2:00,48.95026024,-125.5573588
2021/3/29 3:00,48.9502693,-125.5570157
2021/3/29 4:00,48.95025156,-125.55729
2021/3/29 5:00,48.95024394,-125.5572808
2021/3/29 6:00,48.95030573,-125.55732
2021/3/29 7:00,48.95026915,-125.5573354
2021/3/29 8:00,48.95025918,-125.5573051
2021/3/29 9:00,48.95027895,-125.5573297
2021/3/29 10:00,48.95025082,-125.5573146
2021/3/29 11:00,48.95025658,-125.5572947
2021/3/29 12:00,48.95027671,-125.5573547
2021/3/29 13:00,48.95026721,-125.5572913
2021/3/29 14:00,48.95025154,-125.5572946
2021/3/29 15:00,48.95027769,-125.557346
2021/3/29 16:00,48.95023977,-125.5572854
2021/3/29 17:00,48.95043374,-125.5577251
2021/3/29 18:00,48.95081746,-125.5585583
2021/3/29 19:00,48.95119653,-125.5593649
2021/3/29 20:00,48.95157041,-125.5601446
2021/3/29 21:00,48.95193855,-125.5608971
2021/3/29 22:00,48.9523004,-125.5616223
2021/3/29 23:00,48.95265542,-125.5623197
2021/3/30 0:00,48.95300305,-125.5629893
2021/3/30 1:00,48.95334275,-125.5636306
2021/3/30 2:00,48.95367398,-125.5642436
2021/3/30 3:00,48.95399618,-125.5648279
2021/3/30 4:00,48.9543088,-125.5653832
2021/3/30 5:00,48.95461131,-125.5659094
2021/3/30 6:00,48.95490315,-125.5664062
2021/3/30 7:00,48.95518378,-125.5668733
2021/3/30 8:00,48.95545264,-125.5673104
2021/3/30 9:00,48.95570919,-125.5677174
2021/3/30 10:00,48.95595289,-125.568094
2021/3/30 11:00,48.95618318,-125.5684398
2021/3/30 12:00,48.95639952,-125.5687547
2021/3/30 13:00,48.95660137,-125.5690385
2021/3/30 14:00,48.95678816,-125.5692908
2021/3/30 15:00,48.95695936,-125.5695114
2021/3/30 16:00,48.95711442,-125.5697001
2021/3/30 17:00,48.95725279,-125.5698566
2021/3/30 18:00,48.95737393,-125.5699806
2021/3/30 19:00,48.95747728,-125.5700719
2021/3/30 20:00,48.9575623,-125.5701303
2021/3/30 21:00,48.95762845,-125.5701555
2021/3/30 22:00,48.95767516,-125.5701473
2021/3/30 23:00,48.95770191,-125.5701053
2021/3/31 0:00,48.95770813,-125.5700294
2021/3/31 1:00,48.95769329,-125.5699193
2021/3/31 2:00,48.95765683,-125.5697747
2021/3/31 3:00,48.95759821,-125.5695954
2021/3/31 4:00,48.95751688,-125.5693812
2021/3/31 5:00,48.95741229,-125.5691317
2021/3/31 6:00,48.95728389,-125.5688468
2021/3/31 7:00,48.95713115,-125.5685262
2021/3/31 8:00,48.9569535,-125.5681696
2021/3/31 9:00,48.95675041,-125.5677768
2021/3/31 10:00,48.95652132,-125.5673475
2021/3/31 11:00,48.95626569,-125.5668815
2021/3/31 12:00,48.95598297,-125.5663785
2021/3/31 13:00,48.95567262,-125.5658383
2021/3/31 14:00,48.95533408,-125.5652606
2021/3/31 15:00,48.95496681,-125.5646452
2021/3/31 16:00,48.95457026,-125.5639918
2021/3/31 17:00,48.95414389,-125.5633002
2021/3/31 18:00,48.95368714,-125.5625701
2021/3/31 19:00,48.95319947,-125.5618013
2021/3/31 20:00,48.95268033,-125.5609934
2021/3/31 21:00,48.95212918,-125.5601464
2021/3/31 22:00,48.95154546,-125.5592598
2021/3/31 23:00,48.95092863,-125.5583335
2021/4/1 0:00,48.95027815,-125.5573673
2021/4/1 1:00,48.95026998,-125.5573602
2021/4/1 2:00,48.95028029,-125.5573603
2021/4/1 3:00,48.95030184,-125.5574553
2021/4/1 4:00,48.95025998,-125.5573103
2021/4/1 5:00,48.95026026,-125.5573123
2021/4/1 6:00,48.95029071,-125.5573742
2021/4/1 7:00,48.95029057,-125.5573606
2021/4/1 8:00,48.95028089,-125.5573708
2021/4/1 9:00,48.95025992,-125.55736
2021/4/1 10:00,48.95027015,-125.5573613
2021/4/1 11:00,48.95027012,-125.5573583
2021/4/1 12:00,48.95026897,-125.557341
2021/4/1 13:00,48.9502526,-125.5573495
2021/4/1 14:00,48.95028061,-125.5573468
2021/4/1 15:00,48.95027167,-125.5573407
2021/4/1 16:00,48.95025464,-125.5573262
2021/4/1 17:00,48.95024899,-125.55731
2021/4/1 18:00,48.95025239,-125.5573194
2021/4/1 19:00,48.95027662,-125.5573557
2021/4/1 20:00,48.95029061,-125.5573688
2021/4/1 21:00,48.95026208,-125.5573512
2021/4/1 22:00,48.95026999,-125.5573599
2021/4/1 23:00,48.95027,-125.55736
2021/4/2 0:00,48.95026822,-125.5573698
2021/4/2 1:00,48.95027,-125.5573613
2021/4/2 2:00,48.95025916,-125.55735
2021/4/2 3:00,48.95026167,-125.5572893
2021/4/2 4:00,48.95024994,-125.5572896
2021/4/2 5:00,48.95026108,-125.5573178
2021/4/2 6:00,48.95026181,-125.5572883
2021/4/2 7:00,48.95024652,-125.5573106
2021/4/2 8:00,48.95024519,-125.5572746
2021/4/2 9:00,48.95025517,-125.5573464
2021/4/2 10:00,48.95026795,-125.5573518
2021/4/2 11:00,48.95028125,-125.5573488
2021/4/2 12:00,48.95026998,-125.5573503
2021/4/2 13:00,48.95027006,-125.5573601
2021/4/2 14:00,48.9502784,-125.5573491
2021/4/2 15:00,48.95024995,-125.5573107
2021/4/2 16:00,48.95027962,-125.5572903
2021/4/2 17:00,48.95024121,-125.5573088
2021/4/2 18:00,48.95025053,-125.5573101
2021/4/2 19:00,48.95026024,-125.5573086
2021/4/2 20:00,48.95025208,-125.5573349
2021/4/2 21:00,48.95028126,-125.557376
2021/4/2 22:00,48.95029136,-125.5573711
2021/4/2 23:00,48.9502802,-125.5573615
2021/4/3 0:00,48.95027863,-125.5573603
2021/4/3 1:00,48.9502789,-125.5573707
2021/4/3 2:00,48.95028968,-125.5573594
2021/4/3 3:00,48.95026227,-125.5573213
2021/4/3 4:00,48.95025985,-125.5573104
2021/4/3 5:00,48.95024851,-125.5572886
2021/4/3 6:00,48.95028018,-125.55731
2021/4/3 7:00,48.95025818,-125.55731
2021/4/3 8:00,48.9502818,-125.5573047
2021/4/3 9:00,48.95026766,-125.5573795
2021/4/3 10:00,48.9502902,-125.5573679
2021/4/3 11:00,48.95029002,-125.5573703
2021/4/3 12:00,48.95027969,-125.5573603
2021/4/3 13:00,48.95028,-125.5573697
2021/4/3 14:00,48.95028999,-125.5573592
2021/4/3 15:00,48.95028391,-125.557379
2021/4/3 16:00,48.9502616,-125.557318
2021/4/3 17:00,48.95026229,-125.5573116
2021/4/3 18:00,48.95026,-125.55733
2021/4/3 19:00,48.95023894,-125.5573523
2021/4/3 20:00,48.95027001,-125.5573298
2021/4/3 21:00,48.95025993,-125.5573187
2021/4/3 22:00,48.95028011,-125.5573547
2021/4/3 23:00,48.9502809,-125.5573487
2021/4/4 0:00,48.95026999,-125.5573709
2021/4/4 1:00,48.95028022,-125.55735
2021/4/4 2:00,48.95027027,-125.5573591
2021/4/4 3:00,48.95027092,-125.5573707
2021/4/4 4:00,48.95025305,-125.5573016
2021/4/4 5:00,48.95026037,-125.5573211
2021/4/4 6:00,48.950252,-125.5573729
2021/4/4 7:00,48.95025861,-125.5573159
2021/4/4 8:00,48.95025989,-125.5573104
2021/4/4 9:00,48.95027072,-125.55731
2021/4/4 10:00,48.95025,-125.55731
2021/4/4 11:00,48.95029114,-125.55737
2021/4/4 12:00,48.95027854,-125.5573598
2021/4/4 13:00,48.95027881,-125.5573484
2021/4/4 14:00,48.95028,-125.557348
2021/4/4 15:00,48.95027895,-125.5572948
2021/4/4 16:00,48.95026143,-125.5572909
2021/4/4 17:00,48.95026632,-125.5573092
2021/4/4 18:00,48.95024989,-125.5572885
2021/4/4 19:00,48.95025994,-125.5573102
2021/4/4 20:00,48.95026194,-125.5573249
2021/4/4 21:00,48.95025954,-125.5573189
2021/4/4 22:00,48.95026037,-125.5573196
2021/4/4 23:00,48.95026021,-125.5572907
2021/4/5 0:00,48.95027001,-125.5573691
2021/4/5 1:00,48.95027082,-125.5573589
2021/4/5 2:00,48.95027938,-125.5573599
2021/4/5 3:00,48.95027214,-125.5573696
2021/4/5 4:00,48.95026071,-125.5573242
2021/4/5 5:00,48.95025999,-125.5573201
2021/4/5 6:00,48.9502702,-125.5573169
2021/4/5 7:00,48.95025022,-125.5572877
2021/4/5 8:00,48.95025,-125.55731
2021/4/5 9:00,48.95024938,-125.5573118
2021/4/5 10:00,48.95024965,-125.5572897
2021/4/5 11:00,48.9502679,-125.5572938
2021/4/5 12:00,48.95025319,-125.5572498
2021/4/5 13:00,48.95028032,-125.5572594
2021/4/5 14:00,48.9503205,-125.5573461
2021/4/5 15:00,48.95026973,-125.5573505
2021/4/5 16:00,48.95025999,-125.5572989
2021/4/5 17:00,48.95025403,-125.5572507
2021/4/5 18:00,48.95024961,-125.55733
2021/4/5 19:00,48.95026,-125.55733
2021/4/5 20:00,48.95026995,-125.5573288
2021/4/5 21:00,48.95027766,-125.5573273
